MTrk
0 Meta TrkName "charlene"
0 Tempo 550458
0 TimeSig 4/4 24 8
50400 On ch=1 n=24 v=100
50400 On ch=1 n=26 v=100
50400 On ch=1 n=31 v=100
50400 On ch=1 n=61 v=100
50400 On ch=1 n=62 v=100
50400 On ch=1 n=73 v=100
50400 On ch=1 n=74 v=100
50400 On ch=1 n=85 v=100
50400 On ch=1 n=86 v=100
50400 On ch=1 n=96 v=100
50400 On ch=1 n=97 v=100
50400 On ch=1 n=98 v=100
50520 Off ch=1 n=24 v=64
50520 Off ch=1 n=26 v=64
50520 Off ch=1 n=31 v=64
50520 Off ch=1 n=61 v=64
50520 Off ch=1 n=62 v=64
50520 Off ch=1 n=73 v=64
50520 Off ch=1 n=74 v=64
50520 Off ch=1 n=85 v=64
50520 Off ch=1 n=86 v=64
50520 Off ch=1 n=96 v=64
50520 Off ch=1 n=97 v=64
50520 Off ch=1 n=98 v=64
50640 On ch=1 n=31 v=100
50640 On ch=1 n=62 v=100
50640 On ch=1 n=74 v=100
50640 On ch=1 n=86 v=100
50640 On ch=1 n=98 v=100
50760 Off ch=1 n=31 v=64
50760 Off ch=1 n=62 v=64
50760 Off ch=1 n=74 v=64
50760 Off ch=1 n=86 v=64
50760 Off ch=1 n=98 v=64
50880 On ch=1 n=24 v=100
50880 On ch=1 n=31 v=100
50880 On ch=1 n=62 v=100
50880 On ch=1 n=74 v=100
50880 On ch=1 n=84 v=100
50880 On ch=1 n=86 v=100
50880 On ch=1 n=96 v=100
50880 On ch=1 n=98 v=100
51000 Off ch=1 n=24 v=64
51000 Off ch=1 n=31 v=64
51000 Off ch=1 n=62 v=64
51000 Off ch=1 n=74 v=64
51000 Off ch=1 n=84 v=64
51000 Off ch=1 n=86 v=64
51000 Off ch=1 n=96 v=64
51000 Off ch=1 n=98 v=64
51120 On ch=1 n=31 v=100
51120 On ch=1 n=62 v=100
51120 On ch=1 n=74 v=100
51120 On ch=1 n=86 v=100
51120 On ch=1 n=98 v=100
51240 Off ch=1 n=31 v=64
51240 Off ch=1 n=62 v=64
51240 Off ch=1 n=74 v=64
51240 Off ch=1 n=86 v=64
51240 Off ch=1 n=98 v=64
51360 On ch=1 n=24 v=100
51360 On ch=1 n=26 v=100
51360 On ch=1 n=31 v=100
51360 On ch=1 n=61 v=100
51360 On ch=1 n=62 v=100
51360 On ch=1 n=73 v=100
51360 On ch=1 n=74 v=100
51360 On ch=1 n=85 v=100
51360 On ch=1 n=86 v=100
51360 On ch=1 n=96 v=100
51360 On ch=1 n=97 v=100
51360 On ch=1 n=98 v=100
51480 Off ch=1 n=24 v=64
51480 Off ch=1 n=26 v=64
51480 Off ch=1 n=31 v=64
51480 Off ch=1 n=61 v=64
51480 Off ch=1 n=62 v=64
51480 Off ch=1 n=73 v=64
51480 Off ch=1 n=74 v=64
51480 Off ch=1 n=85 v=64
51480 Off ch=1 n=86 v=64
51480 Off ch=1 n=96 v=64
51480 Off ch=1 n=97 v=64
51480 Off ch=1 n=98 v=64
51600 On ch=1 n=31 v=100
51600 On ch=1 n=62 v=100
51600 On ch=1 n=74 v=100
51600 On ch=1 n=86 v=100
51600 On ch=1 n=98 v=100
51720 Off ch=1 n=31 v=64
51720 Off ch=1 n=62 v=64
51720 Off ch=1 n=74 v=64
51720 Off ch=1 n=86 v=64
51720 Off ch=1 n=98 v=64
51840 Off ch=1 n=120 v=64
51840 Off ch=1 n=121 v=64
51840 Off ch=1 n=122 v=64
51840 Off ch=1 n=123 v=64
51840 Off ch=1 n=124 v=64
51840 On ch=1 n=24 v=100
51840 On ch=1 n=31 v=100
51840 On ch=1 n=62 v=100
51840 On ch=1 n=72 v=100
51840 On ch=1 n=74 v=100
51840 On ch=1 n=84 v=100
51840 On ch=1 n=86 v=100
51840 On ch=1 n=96 v=100
51840 On ch=1 n=98 v=100
51840 On ch=1 n=105 v=100
51960 Off ch=1 n=24 v=64
51960 Off ch=1 n=31 v=64
51960 Off ch=1 n=62 v=64
51960 Off ch=1 n=72 v=64
51960 Off ch=1 n=74 v=64
51960 Off ch=1 n=84 v=64
51960 Off ch=1 n=86 v=64
51960 Off ch=1 n=96 v=64
51960 Off ch=1 n=98 v=64
52080 On ch=1 n=31 v=100
52080 On ch=1 n=62 v=100
52080 On ch=1 n=74 v=100
52080 On ch=1 n=86 v=100
52080 On ch=1 n=98 v=100
52200 Off ch=1 n=31 v=64
52200 Off ch=1 n=62 v=64
52200 Off ch=1 n=74 v=64
52200 Off ch=1 n=86 v=64
52200 Off ch=1 n=98 v=64
52320 On ch=1 n=24 v=100
52320 On ch=1 n=26 v=100
52320 On ch=1 n=31 v=100
52320 On ch=1 n=61 v=100
52320 On ch=1 n=62 v=100
52320 On ch=1 n=73 v=100
52320 On ch=1 n=74 v=100
52320 On ch=1 n=85 v=100
52320 On ch=1 n=86 v=100
52320 On ch=1 n=96 v=100
52320 On ch=1 n=97 v=100
52320 On ch=1 n=98 v=100
52440 Off ch=1 n=24 v=64
52440 Off ch=1 n=26 v=64
52440 Off ch=1 n=31 v=64
52440 Off ch=1 n=61 v=64
52440 Off ch=1 n=62 v=64
52440 Off ch=1 n=73 v=64
52440 Off ch=1 n=74 v=64
52440 Off ch=1 n=85 v=64
52440 Off ch=1 n=86 v=64
52440 Off ch=1 n=96 v=64
52440 Off ch=1 n=97 v=64
52440 Off ch=1 n=98 v=64
52560 On ch=1 n=31 v=100
52560 On ch=1 n=62 v=100
52560 On ch=1 n=74 v=100
52560 On ch=1 n=86 v=100
52560 On ch=1 n=98 v=100
52680 Off ch=1 n=31 v=64
52680 Off ch=1 n=62 v=64
52680 Off ch=1 n=74 v=64
52680 Off ch=1 n=86 v=64
52680 Off ch=1 n=98 v=64
52800 On ch=1 n=24 v=100
52800 On ch=1 n=31 v=100
52800 On ch=1 n=62 v=100
52800 On ch=1 n=74 v=100
52800 On ch=1 n=84 v=100
52800 On ch=1 n=86 v=100
52800 On ch=1 n=96 v=100
52800 On ch=1 n=98 v=100
52920 Off ch=1 n=24 v=64
52920 Off ch=1 n=31 v=64
52920 Off ch=1 n=62 v=64
52920 Off ch=1 n=74 v=64
52920 Off ch=1 n=84 v=64
52920 Off ch=1 n=86 v=64
52920 Off ch=1 n=96 v=64
52920 Off ch=1 n=98 v=64
53040 On ch=1 n=31 v=100
53040 On ch=1 n=62 v=100
53040 On ch=1 n=74 v=100
53040 On ch=1 n=86 v=100
53040 On ch=1 n=98 v=100
53160 Off ch=1 n=31 v=64
53160 Off ch=1 n=62 v=64
53160 Off ch=1 n=74 v=64
53160 Off ch=1 n=86 v=64
53160 Off ch=1 n=98 v=64
53280 On ch=1 n=24 v=100
53280 On ch=1 n=26 v=100
53280 On ch=1 n=31 v=100
53280 On ch=1 n=61 v=100
53280 On ch=1 n=62 v=100
53280 On ch=1 n=73 v=100
53280 On ch=1 n=74 v=100
53280 On ch=1 n=85 v=100
53280 On ch=1 n=86 v=100
53280 On ch=1 n=96 v=100
53280 On ch=1 n=97 v=100
53280 On ch=1 n=98 v=100
53400 Off ch=1 n=24 v=64
53400 Off ch=1 n=26 v=64
53400 Off ch=1 n=31 v=64
53400 Off ch=1 n=61 v=64
53400 Off ch=1 n=62 v=64
53400 Off ch=1 n=73 v=64
53400 Off ch=1 n=74 v=64
53400 Off ch=1 n=85 v=64
53400 Off ch=1 n=86 v=64
53400 Off ch=1 n=96 v=64
53400 Off ch=1 n=97 v=64
53400 Off ch=1 n=98 v=64
53520 On ch=1 n=31 v=100
53520 On ch=1 n=62 v=100
53520 On ch=1 n=74 v=100
53520 On ch=1 n=86 v=100
53520 On ch=1 n=98 v=100
53640 Off ch=1 n=31 v=64
53640 Off ch=1 n=62 v=64
53640 Off ch=1 n=74 v=64
53640 Off ch=1 n=86 v=64
53640 Off ch=1 n=98 v=64
53760 On ch=1 n=24 v=100
53760 On ch=1 n=31 v=100
53760 On ch=1 n=62 v=100
53760 On ch=1 n=72 v=100
53760 On ch=1 n=74 v=100
53760 On ch=1 n=84 v=100
53760 On ch=1 n=86 v=100
53760 On ch=1 n=96 v=100
53760 On ch=1 n=98 v=100
53880 Off ch=1 n=24 v=64
53880 Off ch=1 n=31 v=64
53880 Off ch=1 n=62 v=64
53880 Off ch=1 n=72 v=64
53880 Off ch=1 n=74 v=64
53880 Off ch=1 n=84 v=64
53880 Off ch=1 n=86 v=64
53880 Off ch=1 n=96 v=64
53880 Off ch=1 n=98 v=64
54000 On ch=1 n=31 v=100
54000 On ch=1 n=62 v=100
54000 On ch=1 n=74 v=100
54000 On ch=1 n=86 v=100
54000 On ch=1 n=98 v=100
54120 Off ch=1 n=31 v=64
54120 Off ch=1 n=62 v=64
54120 Off ch=1 n=74 v=64
54120 Off ch=1 n=86 v=64
54120 Off ch=1 n=98 v=64
54240 On ch=1 n=24 v=100
54240 On ch=1 n=26 v=100
54240 On ch=1 n=31 v=100
54240 On ch=1 n=61 v=100
54240 On ch=1 n=62 v=100
54240 On ch=1 n=73 v=100
54240 On ch=1 n=74 v=100
54240 On ch=1 n=85 v=100
54240 On ch=1 n=86 v=100
54240 On ch=1 n=96 v=100
54240 On ch=1 n=97 v=100
54240 On ch=1 n=98 v=100
54360 Off ch=1 n=24 v=64
54360 Off ch=1 n=26 v=64
54360 Off ch=1 n=31 v=64
54360 Off ch=1 n=61 v=64
54360 Off ch=1 n=62 v=64
54360 Off ch=1 n=73 v=64
54360 Off ch=1 n=74 v=64
54360 Off ch=1 n=85 v=64
54360 Off ch=1 n=86 v=64
54360 Off ch=1 n=96 v=64
54360 Off ch=1 n=97 v=64
54360 Off ch=1 n=98 v=64
54480 On ch=1 n=31 v=100
54480 On ch=1 n=62 v=100
54480 On ch=1 n=74 v=100
54480 On ch=1 n=86 v=100
54480 On ch=1 n=98 v=100
54600 Off ch=1 n=31 v=64
54600 Off ch=1 n=62 v=64
54600 Off ch=1 n=74 v=64
54600 Off ch=1 n=86 v=64
54600 Off ch=1 n=98 v=64
54720 On ch=1 n=24 v=100
54720 On ch=1 n=31 v=100
54720 On ch=1 n=62 v=100
54720 On ch=1 n=74 v=100
54720 On ch=1 n=84 v=100
54720 On ch=1 n=86 v=100
54720 On ch=1 n=96 v=100
54720 On ch=1 n=98 v=100
54840 Off ch=1 n=24 v=64
54840 Off ch=1 n=31 v=64
54840 Off ch=1 n=62 v=64
54840 Off ch=1 n=74 v=64
54840 Off ch=1 n=84 v=64
54840 Off ch=1 n=86 v=64
54840 Off ch=1 n=96 v=64
54840 Off ch=1 n=98 v=64
54960 On ch=1 n=31 v=100
54960 On ch=1 n=62 v=100
54960 On ch=1 n=74 v=100
54960 On ch=1 n=86 v=100
54960 On ch=1 n=98 v=100
55080 Off ch=1 n=31 v=64
55080 Off ch=1 n=62 v=64
55080 Off ch=1 n=74 v=64
55080 Off ch=1 n=86 v=64
55080 Off ch=1 n=98 v=64
55200 On ch=1 n=24 v=100
55200 On ch=1 n=26 v=100
55200 On ch=1 n=31 v=100
55200 On ch=1 n=61 v=100
55200 On ch=1 n=62 v=100
55200 On ch=1 n=73 v=100
55200 On ch=1 n=74 v=100
55200 On ch=1 n=85 v=100
55200 On ch=1 n=86 v=100
55200 On ch=1 n=96 v=100
55200 On ch=1 n=97 v=100
55200 On ch=1 n=98 v=100
55320 Off ch=1 n=24 v=64
55320 Off ch=1 n=26 v=64
55320 Off ch=1 n=31 v=64
55320 Off ch=1 n=61 v=64
55320 Off ch=1 n=62 v=64
55320 Off ch=1 n=73 v=64
55320 Off ch=1 n=74 v=64
55320 Off ch=1 n=85 v=64
55320 Off ch=1 n=86 v=64
55320 Off ch=1 n=96 v=64
55320 Off ch=1 n=97 v=64
55320 Off ch=1 n=98 v=64
55440 On ch=1 n=31 v=100
55440 On ch=1 n=62 v=100
55440 On ch=1 n=74 v=100
55440 On ch=1 n=86 v=100
55440 On ch=1 n=98 v=100
55560 Off ch=1 n=31 v=64
55560 Off ch=1 n=62 v=64
55560 Off ch=1 n=74 v=64
55560 Off ch=1 n=86 v=64
55560 Off ch=1 n=98 v=64
55680 Off ch=1 n=106 v=64
55680 On ch=1 n=12 v=100
55680 On ch=1 n=24 v=100
55680 On ch=1 n=31 v=100
55680 On ch=1 n=62 v=100
55680 On ch=1 n=72 v=100
55680 On ch=1 n=74 v=100
55680 On ch=1 n=84 v=100
55680 On ch=1 n=86 v=100
55680 On ch=1 n=96 v=100
55680 On ch=1 n=98 v=100
55800 Off ch=1 n=12 v=64
55800 Off ch=1 n=24 v=64
55800 Off ch=1 n=31 v=64
55800 Off ch=1 n=62 v=64
55800 Off ch=1 n=72 v=64
55800 Off ch=1 n=74 v=64
55800 Off ch=1 n=84 v=64
55800 Off ch=1 n=86 v=64
55800 Off ch=1 n=96 v=64
55800 Off ch=1 n=98 v=64
55920 On ch=1 n=31 v=100
55920 On ch=1 n=62 v=100
55920 On ch=1 n=74 v=100
55920 On ch=1 n=86 v=100
55920 On ch=1 n=98 v=100
56040 Off ch=1 n=31 v=64
56040 Off ch=1 n=62 v=64
56040 Off ch=1 n=74 v=64
56040 Off ch=1 n=86 v=64
56040 Off ch=1 n=98 v=64
56160 On ch=1 n=24 v=100
56160 On ch=1 n=26 v=100
56160 On ch=1 n=31 v=100
56160 On ch=1 n=61 v=100
56160 On ch=1 n=62 v=100
56160 On ch=1 n=73 v=100
56160 On ch=1 n=74 v=100
56160 On ch=1 n=85 v=100
56160 On ch=1 n=86 v=100
56160 On ch=1 n=96 v=100
56160 On ch=1 n=97 v=100
56160 On ch=1 n=98 v=100
56280 Off ch=1 n=24 v=64
56280 Off ch=1 n=26 v=64
56280 Off ch=1 n=31 v=64
56280 Off ch=1 n=61 v=64
56280 Off ch=1 n=62 v=64
56280 Off ch=1 n=73 v=64
56280 Off ch=1 n=74 v=64
56280 Off ch=1 n=85 v=64
56280 Off ch=1 n=86 v=64
56280 Off ch=1 n=96 v=64
56280 Off ch=1 n=97 v=64
56280 Off ch=1 n=98 v=64
56400 On ch=1 n=31 v=100
56400 On ch=1 n=62 v=100
56400 On ch=1 n=74 v=100
56400 On ch=1 n=86 v=100
56400 On ch=1 n=98 v=100
56520 Off ch=1 n=31 v=64
56520 Off ch=1 n=62 v=64
56520 Off ch=1 n=74 v=64
56520 Off ch=1 n=86 v=64
56520 Off ch=1 n=98 v=64
56640 On ch=1 n=24 v=100
56640 On ch=1 n=31 v=100
56640 On ch=1 n=62 v=100
56640 On ch=1 n=74 v=100
56640 On ch=1 n=84 v=100
56640 On ch=1 n=86 v=100
56640 On ch=1 n=96 v=100
56640 On ch=1 n=98 v=100
56760 Off ch=1 n=24 v=64
56760 Off ch=1 n=31 v=64
56760 Off ch=1 n=62 v=64
56760 Off ch=1 n=74 v=64
56760 Off ch=1 n=84 v=64
56760 Off ch=1 n=86 v=64
56760 Off ch=1 n=96 v=64
56760 Off ch=1 n=98 v=64
56880 On ch=1 n=31 v=100
56880 On ch=1 n=62 v=100
56880 On ch=1 n=74 v=100
56880 On ch=1 n=86 v=100
56880 On ch=1 n=98 v=100
57000 Off ch=1 n=31 v=64
57000 Off ch=1 n=62 v=64
57000 Off ch=1 n=74 v=64
57000 Off ch=1 n=86 v=64
57000 Off ch=1 n=98 v=64
57120 On ch=1 n=24 v=100
57120 On ch=1 n=26 v=100
57120 On ch=1 n=31 v=100
57120 On ch=1 n=61 v=100
57120 On ch=1 n=62 v=100
57120 On ch=1 n=73 v=100
57120 On ch=1 n=74 v=100
57120 On ch=1 n=85 v=100
57120 On ch=1 n=86 v=100
57120 On ch=1 n=96 v=100
57120 On ch=1 n=97 v=100
57120 On ch=1 n=98 v=100
57240 Off ch=1 n=24 v=64
57240 Off ch=1 n=26 v=64
57240 Off ch=1 n=31 v=64
57240 Off ch=1 n=61 v=64
57240 Off ch=1 n=62 v=64
57240 Off ch=1 n=73 v=64
57240 Off ch=1 n=74 v=64
57240 Off ch=1 n=85 v=64
57240 Off ch=1 n=86 v=64
57240 Off ch=1 n=96 v=64
57240 Off ch=1 n=97 v=64
57240 Off ch=1 n=98 v=64
57360 On ch=1 n=31 v=100
57360 On ch=1 n=62 v=100
57360 On ch=1 n=74 v=100
57360 On ch=1 n=86 v=100
57360 On ch=1 n=98 v=100
57480 Off ch=1 n=31 v=64
57480 Off ch=1 n=62 v=64
57480 Off ch=1 n=74 v=64
57480 Off ch=1 n=86 v=64
57480 Off ch=1 n=98 v=64
57600 Off ch=1 n=105 v=64
57600 On ch=1 n=24 v=100
57600 On ch=1 n=31 v=100
57600 On ch=1 n=62 v=100
57600 On ch=1 n=72 v=100
57600 On ch=1 n=74 v=100
57600 On ch=1 n=84 v=100
57600 On ch=1 n=86 v=100
57600 On ch=1 n=96 v=100
57600 On ch=1 n=98 v=100
57600 On ch=1 n=106 v=100
57600 On ch=1 n=120 v=100
57600 On ch=1 n=121 v=100
57600 On ch=1 n=122 v=100
57600 On ch=1 n=123 v=100
57600 On ch=1 n=124 v=100
57720 Off ch=1 n=24 v=64
57720 Off ch=1 n=31 v=64
57720 Off ch=1 n=62 v=64
57720 Off ch=1 n=72 v=64
57720 Off ch=1 n=74 v=64
57720 Off ch=1 n=84 v=64
57720 Off ch=1 n=86 v=64
57720 Off ch=1 n=96 v=64
57720 Off ch=1 n=98 v=64
57840 On ch=1 n=31 v=100
57840 On ch=1 n=62 v=100
57840 On ch=1 n=74 v=100
57840 On ch=1 n=86 v=100
57840 On ch=1 n=98 v=100
57960 Off ch=1 n=31 v=64
57960 Off ch=1 n=62 v=64
57960 Off ch=1 n=74 v=64
57960 Off ch=1 n=86 v=64
57960 Off ch=1 n=98 v=64
58080 On ch=1 n=24 v=100
58080 On ch=1 n=26 v=100
58080 On ch=1 n=31 v=100
58080 On ch=1 n=61 v=100
58080 On ch=1 n=62 v=100
58080 On ch=1 n=73 v=100
58080 On ch=1 n=74 v=100
58080 On ch=1 n=85 v=100
58080 On ch=1 n=86 v=100
58080 On ch=1 n=96 v=100
58080 On ch=1 n=97 v=100
58080 On ch=1 n=98 v=100
58200 Off ch=1 n=24 v=64
58200 Off ch=1 n=26 v=64
58200 Off ch=1 n=31 v=64
58200 Off ch=1 n=61 v=64
58200 Off ch=1 n=62 v=64
58200 Off ch=1 n=73 v=64
58200 Off ch=1 n=74 v=64
58200 Off ch=1 n=85 v=64
58200 Off ch=1 n=86 v=64
58200 Off ch=1 n=96 v=64
58200 Off ch=1 n=97 v=64
58200 Off ch=1 n=98 v=64
58320 On ch=1 n=31 v=100
58320 On ch=1 n=62 v=100
58320 On ch=1 n=74 v=100
58320 On ch=1 n=86 v=100
58320 On ch=1 n=98 v=100
58440 Off ch=1 n=31 v=64
58440 Off ch=1 n=62 v=64
58440 Off ch=1 n=74 v=64
58440 Off ch=1 n=86 v=64
58440 Off ch=1 n=98 v=64
58560 On ch=1 n=24 v=100
58560 On ch=1 n=31 v=100
58560 On ch=1 n=62 v=100
58560 On ch=1 n=74 v=100
58560 On ch=1 n=84 v=100
58560 On ch=1 n=86 v=100
58560 On ch=1 n=96 v=100
58560 On ch=1 n=98 v=100
58680 Off ch=1 n=24 v=64
58680 Off ch=1 n=31 v=64
58680 Off ch=1 n=62 v=64
58680 Off ch=1 n=74 v=64
58680 Off ch=1 n=84 v=64
58680 Off ch=1 n=86 v=64
58680 Off ch=1 n=96 v=64
58680 Off ch=1 n=98 v=64
58800 On ch=1 n=31 v=100
58800 On ch=1 n=62 v=100
58800 On ch=1 n=74 v=100
58800 On ch=1 n=86 v=100
58800 On ch=1 n=98 v=100
58920 Off ch=1 n=31 v=64
58920 Off ch=1 n=62 v=64
58920 Off ch=1 n=74 v=64
58920 Off ch=1 n=86 v=64
58920 Off ch=1 n=98 v=64
59040 On ch=1 n=24 v=100
59040 On ch=1 n=26 v=100
59040 On ch=1 n=31 v=100
59040 On ch=1 n=61 v=100
59040 On ch=1 n=62 v=100
59040 On ch=1 n=73 v=100
59040 On ch=1 n=74 v=100
59040 On ch=1 n=85 v=100
59040 On ch=1 n=86 v=100
59040 On ch=1 n=96 v=100
59040 On ch=1 n=97 v=100
59040 On ch=1 n=98 v=100
59160 Off ch=1 n=24 v=64
59160 Off ch=1 n=26 v=64
59160 Off ch=1 n=31 v=64
59160 Off ch=1 n=61 v=64
59160 Off ch=1 n=62 v=64
59160 Off ch=1 n=73 v=64
59160 Off ch=1 n=74 v=64
59160 Off ch=1 n=85 v=64
59160 Off ch=1 n=86 v=64
59160 Off ch=1 n=96 v=64
59160 Off ch=1 n=97 v=64
59160 Off ch=1 n=98 v=64
59280 On ch=1 n=31 v=100
59280 On ch=1 n=62 v=100
59280 On ch=1 n=74 v=100
59280 On ch=1 n=86 v=100
59280 On ch=1 n=98 v=100
59400 Off ch=1 n=31 v=64
59400 Off ch=1 n=62 v=64
59400 Off ch=1 n=74 v=64
59400 Off ch=1 n=86 v=64
59400 Off ch=1 n=98 v=64
59520 Off ch=1 n=106 v=64
59520 Off ch=1 n=120 v=64
59520 Off ch=1 n=121 v=64
59520 Off ch=1 n=122 v=64
59520 Off ch=1 n=123 v=64
59520 Off ch=1 n=124 v=64
59520 On ch=1 n=24 v=100
59520 On ch=1 n=31 v=100
59520 On ch=1 n=62 v=100
59520 On ch=1 n=72 v=100
59520 On ch=1 n=74 v=100
59520 On ch=1 n=84 v=100
59520 On ch=1 n=86 v=100
59520 On ch=1 n=96 v=100
59520 On ch=1 n=98 v=100
59520 On ch=1 n=105 v=100
59640 Off ch=1 n=24 v=64
59640 Off ch=1 n=31 v=64
59640 Off ch=1 n=62 v=64
59640 Off ch=1 n=72 v=64
59640 Off ch=1 n=74 v=64
59640 Off ch=1 n=84 v=64
59640 Off ch=1 n=86 v=64
59640 Off ch=1 n=96 v=64
59640 Off ch=1 n=98 v=64
59760 On ch=1 n=31 v=100
59760 On ch=1 n=62 v=100
59760 On ch=1 n=74 v=100
59760 On ch=1 n=86 v=100
59760 On ch=1 n=98 v=100
59880 Off ch=1 n=31 v=64
59880 Off ch=1 n=62 v=64
59880 Off ch=1 n=74 v=64
59880 Off ch=1 n=86 v=64
59880 Off ch=1 n=98 v=64
60000 On ch=1 n=24 v=100
60000 On ch=1 n=26 v=100
60000 On ch=1 n=31 v=100
60000 On ch=1 n=61 v=100
60000 On ch=1 n=62 v=100
60000 On ch=1 n=73 v=100
60000 On ch=1 n=74 v=100
60000 On ch=1 n=85 v=100
60000 On ch=1 n=86 v=100
60000 On ch=1 n=96 v=100
60000 On ch=1 n=97 v=100
60000 On ch=1 n=98 v=100
60120 Off ch=1 n=24 v=64
60120 Off ch=1 n=26 v=64
60120 Off ch=1 n=31 v=64
60120 Off ch=1 n=61 v=64
60120 Off ch=1 n=62 v=64
60120 Off ch=1 n=73 v=64
60120 Off ch=1 n=74 v=64
60120 Off ch=1 n=85 v=64
60120 Off ch=1 n=86 v=64
60120 Off ch=1 n=96 v=64
60120 Off ch=1 n=97 v=64
60120 Off ch=1 n=98 v=64
60240 On ch=1 n=31 v=100
60240 On ch=1 n=62 v=100
60240 On ch=1 n=74 v=100
60240 On ch=1 n=86 v=100
60240 On ch=1 n=98 v=100
60360 Off ch=1 n=31 v=64
60360 Off ch=1 n=62 v=64
60360 Off ch=1 n=74 v=64
60360 Off ch=1 n=86 v=64
60360 Off ch=1 n=98 v=64
60480 On ch=1 n=24 v=100
60480 On ch=1 n=31 v=100
60480 On ch=1 n=62 v=100
60480 On ch=1 n=74 v=100
60480 On ch=1 n=84 v=100
60480 On ch=1 n=86 v=100
60480 On ch=1 n=96 v=100
60480 On ch=1 n=98 v=100
60600 Off ch=1 n=24 v=64
60600 Off ch=1 n=31 v=64
60600 Off ch=1 n=62 v=64
60600 Off ch=1 n=74 v=64
60600 Off ch=1 n=84 v=64
60600 Off ch=1 n=86 v=64
60600 Off ch=1 n=96 v=64
60600 Off ch=1 n=98 v=64
60720 On ch=1 n=31 v=100
60720 On ch=1 n=62 v=100
60720 On ch=1 n=74 v=100
60720 On ch=1 n=86 v=100
60720 On ch=1 n=98 v=100
60840 Off ch=1 n=31 v=64
60840 Off ch=1 n=62 v=64
60840 Off ch=1 n=74 v=64
60840 Off ch=1 n=86 v=64
60840 Off ch=1 n=98 v=64
60960 On ch=1 n=24 v=100
60960 On ch=1 n=26 v=100
60960 On ch=1 n=31 v=100
60960 On ch=1 n=61 v=100
60960 On ch=1 n=62 v=100
60960 On ch=1 n=73 v=100
60960 On ch=1 n=74 v=100
60960 On ch=1 n=85 v=100
60960 On ch=1 n=86 v=100
60960 On ch=1 n=96 v=100
60960 On ch=1 n=97 v=100
60960 On ch=1 n=98 v=100
61080 Off ch=1 n=24 v=64
61080 Off ch=1 n=26 v=64
61080 Off ch=1 n=31 v=64
61080 Off ch=1 n=61 v=64
61080 Off ch=1 n=62 v=64
61080 Off ch=1 n=73 v=64
61080 Off ch=1 n=74 v=64
61080 Off ch=1 n=85 v=64
61080 Off ch=1 n=86 v=64
61080 Off ch=1 n=96 v=64
61080 Off ch=1 n=97 v=64
61080 Off ch=1 n=98 v=64
61200 On ch=1 n=31 v=100
61200 On ch=1 n=62 v=100
61200 On ch=1 n=74 v=100
61200 On ch=1 n=86 v=100
61200 On ch=1 n=98 v=100
61320 Off ch=1 n=31 v=64
61320 Off ch=1 n=62 v=64
61320 Off ch=1 n=74 v=64
61320 Off ch=1 n=86 v=64
61320 Off ch=1 n=98 v=64
61440 Off ch=1 n=105 v=64
61440 On ch=1 n=24 v=100
61440 On ch=1 n=31 v=100
61440 On ch=1 n=62 v=100
61440 On ch=1 n=72 v=100
61440 On ch=1 n=74 v=100
61440 On ch=1 n=84 v=100
61440 On ch=1 n=86 v=100
61440 On ch=1 n=96 v=100
61440 On ch=1 n=98 v=100
61440 On ch=1 n=106 v=100
61560 Off ch=1 n=24 v=64
61560 Off ch=1 n=31 v=64
61560 Off ch=1 n=62 v=64
61560 Off ch=1 n=72 v=64
61560 Off ch=1 n=74 v=64
61560 Off ch=1 n=84 v=64
61560 Off ch=1 n=86 v=64
61560 Off ch=1 n=96 v=64
61560 Off ch=1 n=98 v=64
61680 On ch=1 n=31 v=100
61680 On ch=1 n=62 v=100
61680 On ch=1 n=74 v=100
61680 On ch=1 n=86 v=100
61680 On ch=1 n=98 v=100
61800 Off ch=1 n=31 v=64
61800 Off ch=1 n=62 v=64
61800 Off ch=1 n=74 v=64
61800 Off ch=1 n=86 v=64
61800 Off ch=1 n=98 v=64
61920 On ch=1 n=24 v=100
61920 On ch=1 n=26 v=100
61920 On ch=1 n=31 v=100
61920 On ch=1 n=61 v=100
61920 On ch=1 n=62 v=100
61920 On ch=1 n=73 v=100
61920 On ch=1 n=74 v=100
61920 On ch=1 n=85 v=100
61920 On ch=1 n=86 v=100
61920 On ch=1 n=96 v=100
61920 On ch=1 n=97 v=100
61920 On ch=1 n=98 v=100
62040 Off ch=1 n=24 v=64
62040 Off ch=1 n=26 v=64
62040 Off ch=1 n=31 v=64
62040 Off ch=1 n=61 v=64
62040 Off ch=1 n=62 v=64
62040 Off ch=1 n=73 v=64
62040 Off ch=1 n=74 v=64
62040 Off ch=1 n=85 v=64
62040 Off ch=1 n=86 v=64
62040 Off ch=1 n=96 v=64
62040 Off ch=1 n=97 v=64
62040 Off ch=1 n=98 v=64
62160 On ch=1 n=31 v=100
62160 On ch=1 n=62 v=100
62160 On ch=1 n=74 v=100
62160 On ch=1 n=86 v=100
62160 On ch=1 n=98 v=100
62280 Off ch=1 n=31 v=64
62280 Off ch=1 n=62 v=64
62280 Off ch=1 n=74 v=64
62280 Off ch=1 n=86 v=64
62280 Off ch=1 n=98 v=64
62400 On ch=1 n=24 v=100
62400 On ch=1 n=31 v=100
62400 On ch=1 n=62 v=100
62400 On ch=1 n=74 v=100
62400 On ch=1 n=84 v=100
62400 On ch=1 n=86 v=100
